Production ID,Date,Product Type,Machine ID,Shift,Units Produced,Defects,Production Time Hours,Material Cost Per Unit,Labour Cost Per Hour,Energy Consumption kWh,Operator Count,Maintenance Hours,Down time Hours,Production Volume Cubic Meters,Scrap Rate,Rework Hours,Quality Checks Failed,Average Temperature C,Average Humidity Percent,month,Production per hour,Defect Rate per 100 units produced,down_timr_to_production_time_ratio,down_time_to_production_time_ratio,Maintenance Group
24-08-1906,2024-08-24,Furniture,17,Day,62,4.0,22.37,21.83,18.47,359.22,2,3.42,0.47,2.38,0.034,0.45,1,24.9,43.0,August,2.7715690657130083,6.451612903225806,47.59574468085107,0.021010281627179255,3-4
25-08-1906,2024-08-25,Appliances,12,Day,144,9.0,11.46,36.16,24.98,332.03,3,1.54,0.29,1.88,0.023,1.63,2,20.3,58.3,August,12.56544502617801,6.25,39.51724137931035,0.025305410122164047,1-2
26-08-1906,2024-08-26,Textiles,7,Swing,196,9.0,3.08,20.51,23.9,249.73,3,0.15,2.69,1.41,0.018,1.46,1,24.9,50.7,August,63.63636363636363,4.591836734693878,1.1449814126394053,0.8733766233766234,0-1
27-08-1906,2024-08-27,Textiles,6,Swing,68,7.0,21.03,22.71,17.5,251.85,2,2.99,1.19,1.61,0.031,1.37,1,20.8,32.6,August,3.233475986685687,10.294117647058824,17.672268907563026,0.05658582976699952,2-3
28-08-1906,2024-08-28,Electronics,13,Swing,67,4.0,2.29,11.33,18.14,448.0,1,1.65,2.15,2.46,0.042,0.48,0,21.7,46.8,August,29.25764192139738,5.970149253731344,1.0651162790697675,0.9388646288209607,1-2
29-08-1906,2024-08-29,Electronics,16,Day,114,1.0,50.0,19.26,29.1,113.57,1,2.5071666666666665,1.27,0.81,0.041,1.2,1,22.5,34.1,August,2.28,0.8771929824561403,39.37007874015748,0.0254,2-3
30-08-1906,2024-08-30,Textiles,7,Swing,177,5.0,5.49,30.46,29.95,404.28,2,3.39,2.44,1.82,0.017,1.5,0,24.6,50.5,August,32.240437158469945,2.824858757062147,2.25,0.4444444444444444,3-4
31-08-1906,2024-08-31,Automotive,1,Day,142,6.0,2.69,35.37,20.5,175.96,3,1.77,1.57,1.97,0.024,0.42,2,23.7,51.3,August,52.78810408921933,4.225352112676056,1.7133757961783438,0.5836431226765799,1-2
01-09-1906,2024-09-01,Furniture,18,Day,97,8.0,13.0,27.66,22.5,408.66,4,4.88,2.17,1.28,0.024,0.84,2,23.2,52.6,September,7.461538461538462,8.24742268041237,5.990783410138249,0.16692307692307692,4-5
02-09-1906,2024-09-02,Textiles,6,Day,189,4.0,21.15,23.62,22.79,295.26,3,4.53,2.29,1.04,0.043,1.15,1,20.1,57.3,September,8.936170212765958,2.1164021164021163,9.235807860262009,0.108274231678487,4-5
03-09-1906,2024-09-03,Electronics,15,Night,119,9.0,6.61,32.6,16.89,244.35,3,0.22,0.52,1.09,0.03,0.5,1,21.8,35.3,September,18.003025718608168,7.563025210084033,12.711538461538462,0.07866868381240545,0-1
04-09-1906,2024-09-04,Textiles,7,Swing,196,0.0,2.15,12.51,29.61,213.92,4,0.52,1.06,1.24,0.025,1.46,2,23.3,48.0,September,91.16279069767442,0.0,2.0283018867924527,0.4930232558139535,0-1
05-09-1906,2024-09-05,Appliances,10,Day,87,0.0,6.8,20.93,19.59,293.71,1,2.76,0.95,0.94,0.042,1.16,0,22.1,55.4,September,12.794117647058824,0.0,7.157894736842105,0.13970588235294118,2-3
06-09-1906,2024-09-06,Appliances,9,Day,74,2.0,7.68,25.44,21.58,383.59,3,0.14,1.85,1.28,0.046,0.61,2,19.3,40.5,September,9.635416666666668,2.7027027027027026,4.151351351351351,0.24088541666666669,0-1
07-09-1906,2024-09-07,Textiles,8,Swing,61,9.0,20.91,29.2,28.22,321.25,4,2.23,0.15,2.02,0.023,0.73,2,22.1,55.4,September,2.917264466762315,14.754098360655737,139.4,0.007173601147776184,2-3
08-09-1906,2024-09-08,Furniture,19,Swing,112,3.0,16.12,42.29,25.54,355.81,4,2.02,0.48,1.69,0.049,0.73,2,22.4,44.5,September,6.947890818858561,2.6785714285714284,33.583333333333336,0.029776674937965257,2-3
09-09-1906,2024-09-09,Appliances,9,Day,183,4.0,4.41,40.14,19.44,474.11,4,3.27,1.57,2.0,0.031,1.0028851851851852,0,21.7,52.4,September,41.49659863945578,2.185792349726776,2.8089171974522293,0.35600907029478457,3-4
10-09-1906,2024-09-10,Automotive,4,Swing,161,9.0,7.66,28.9,15.95,348.63,3,2.2,1.17,2.4,0.012,1.09,1,22.8,34.6,September,21.01827676240209,5.590062111801243,6.547008547008548,0.1527415143603133,2-3
11-09-1906,2024-09-11,Automotive,1,Night,179,8.0,15.49,29.69,17.03,334.89,1,0.75,1.32,0.99,0.025,1.0028851851851852,2,21.3,58.0,September,11.555842479018722,4.4692737430167595,11.734848484848484,0.08521626856036153,0-1
12-09-1906,2024-09-12,Electronics,15,Swing,194,1.0,2.23,38.09,20.86,250.32,3,0.9,0.54,1.16,0.032,0.3,1,22.9,57.4,September,86.99551569506727,0.5154639175257731,4.12962962962963,0.242152466367713,0-1
13-09-1906,2024-09-13,Electronics,14,Swing,130,2.0,16.62,30.07,21.66,229.71,2,1.91,0.51,1.14,0.043,1.33,1,20.9,45.7,September,7.821901323706378,1.5384615384615385,32.588235294117645,0.030685920577617327,1-2
14-09-1906,2024-09-14,Textiles,6,Day,158,8.0,21.11,15.29,22.2,311.64,2,1.24,1.28,1.85,0.038,0.21,0,20.8,53.7,September,7.48460445286594,5.063291139240507,16.4921875,0.060634770251065846,1-2
15-09-1906,2024-09-15,Appliances,10,Night,79,6.0,20.95,28.45,15.99,105.36,1,4.21,1.57,1.31,0.018,1.0028851851851852,2,22.4,55.6,September,3.7708830548926016,7.594936708860759,13.343949044585987,0.07494033412887828,4-5
16-09-1906,2024-09-16,Automotive,2,Swing,97,9.0,2.36,34.1,15.59,330.46,1,5.0,0.22,1.06,0.027,1.31,2,24.0,53.8,September,41.10169491525424,9.278350515463918,10.727272727272727,0.09322033898305085,4-5
17-09-1906,2024-09-17,Appliances,10,Day,165,6.0,19.59,33.44,24.35,233.36,4,3.94,2.77,1.76,0.014,0.9,2,23.5,58.2,September,8.422664624808576,3.6363636363636362,7.072202166064982,0.14139867279224094,3-4
18-09-1906,2024-09-18,Textiles,7,Day,109,4.0,12.53,15.12,17.43,410.23,2,1.65,2.6,2.32,0.045,1.14,1,22.7,45.6,September,8.699122106943337,3.669724770642202,4.819230769230769,0.20750199521149243,1-2
19-09-1906,2024-09-19,Appliances,12,Night,164,3.0,12.51,48.82,24.84,154.86,3,2.32,0.16,1.11,0.01,0.55,0,23.3,58.9,September,13.10951239008793,1.829268292682927,78.1875,0.012789768185451638,2-3
20-09-1906,2024-09-20,Furniture,17,Night,70,6.0,14.3,24.7,17.25,389.07,2,2.5071666666666665,0.62,1.91,0.02,0.14,0,20.3,52.4,September,4.895104895104895,8.571428571428571,23.06451612903226,0.043356643356643354,2-3
21-09-1906,2024-09-21,Appliances,9,Night,171,5.0,10.39,49.51,23.24,278.52,2,4.6,2.12,1.33,0.04,1.88,0,22.1,34.5,September,16.458132820019248,2.9239766081871346,4.900943396226415,0.20404234841193455,4-5
22-09-1906,2024-09-22,Electronics,16,Swing,67,7.0,17.43,42.72,19.11,268.38,3,3.0,0.2,2.28,0.011,1.04,2,20.2,40.4,September,3.8439472174411935,10.447761194029852,87.14999999999999,0.011474469305794608,2-3
23-09-1906,2024-09-23,Textiles,6,Night,76,8.0,8.41,19.63,18.02,118.15,4,3.58,2.76,1.66,0.039,0.92,0,23.5,32.9,September,9.036860879904875,10.526315789473685,3.0471014492753628,0.32818073721759805,3-4
24-09-1906,2024-09-24,Automotive,1,Swing,126,9.0,18.19,46.73,18.31,237.47,1,1.57,0.04,1.29,0.036,1.87,2,19.3,56.1,September,6.926882902693787,7.142857142857143,454.75,0.0021990104452996153,1-2
25-09-1906,2024-09-25,Furniture,19,Night,133,2.0,22.3,19.26,21.42,472.95,4,0.23,1.61,2.1,0.028,1.97,1,18.1,56.0,September,5.9641255605381165,1.5037593984962405,13.850931677018632,0.07219730941704036,0-1
26-09-1906,2024-09-26,Automotive,4,Day,54,4.0,3.95,15.5,23.11,104.89,4,1.1,1.57,1.54,0.016,0.11,0,23.2,34.5,September,13.670886075949367,7.407407407407407,2.515923566878981,0.39746835443037976,1-2
27-09-1906,2024-09-27,Electronics,14,Day,62,4.0,11.24,26.93,27.37,157.36,2,0.74,1.57,1.84,0.022,0.64,1,18.4,51.8,September,5.516014234875445,6.451612903225806,7.159235668789809,0.1396797153024911,0-1
28-09-1906,2024-09-28,Furniture,17,Night,111,1.0,1.43,15.65,25.91,414.33,1,2.26,2.17,1.9,0.018,1.27,2,20.7,51.8,September,77.62237762237763,0.9009009009009009,0.6589861751152074,1.5174825174825175,2-3
29-09-1906,2024-09-29,Electronics,13,Night,107,0.0,11.13,11.92,18.18,262.5,2,2.79,0.08,2.37,0.01,1.79,0,22.3,58.7,September,9.613656783468103,0.0,139.125,0.007187780772686433,2-3
30-09-1906,2024-09-30,Electronics,13,Swing,97,4.0,11.06,23.0,21.52,158.99,1,0.91,1.87,0.64,0.025,1.17,1,24.9,55.9,September,8.770343580470163,4.123711340206185,5.9144385026737964,0.16907775768535263,0-1
01-10-1906,2024-10-01,Appliances,11,Day,105,5.0,17.71,21.85,15.48,169.41,3,2.01,2.51,1.44,0.046,1.97,1,21.3,50.0,October,5.928853754940711,4.761904761904762,7.05577689243028,0.14172783738001127,2-3
02-10-1906,2024-10-02,Furniture,19,Night,139,5.0,9.15,46.95,23.55,147.73,3,2.6,2.11,1.63,0.029,1.36,0,23.1,52.5,October,15.191256830601093,3.597122302158273,4.336492890995261,0.23060109289617484,2-3
03-10-1906,2024-10-03,Furniture,17,Swing,64,6.0,21.39,26.94,25.56,117.58,4,1.42,1.1,2.33,0.034,0.02,0,24.0,33.5,October,2.992052360916316,9.375,19.445454545454545,0.051425899953249185,1-2
04-10-1906,2024-10-04,Automotive,4,Night,72,1.0,10.17,49.63,26.14,496.7,2,2.08,0.55,0.72,0.048,0.98,2,23.7,44.1,October,7.079646017699115,1.3888888888888888,18.49090909090909,0.054080629301868244,2-3
05-10-1906,2024-10-05,Electronics,13,Night,70,5.0,13.71,14.92,16.86,295.03,1,0.07,2.14,0.97,0.028,1.91,0,24.2,48.9,October,5.105762217359591,7.142857142857143,6.406542056074766,0.1560904449307075,0-1
06-10-1906,2024-10-06,Textiles,5,Day,50,1.0,6.97,31.26,22.5,206.56,2,2.0,1.09,2.37,0.033,1.0028851851851852,2,21.9,33.4,October,7.173601147776184,2.0,6.394495412844036,0.15638450502152082,1-2
07-10-1906,2024-10-07,Furniture,18,Swing,133,4.0,4.59,38.79,28.24,307.67,1,3.17,2.4,1.46,0.014,1.87,0,25.0,48.0,October,28.976034858387802,3.007518796992481,1.9125,0.5228758169934641,3-4
08-10-1906,2024-10-08,Textiles,5,Swing,163,2.0,16.13,22.38,17.78,247.92,3,2.38,0.08,1.82,0.015,1.0028851851851852,1,24.2,44.1,October,10.105393676379418,1.2269938650306749,201.62499999999997,0.004959702417854929,2-3
09-10-1906,2024-10-09,Furniture,17,Swing,77,0.0,10.68,15.83,16.09,425.87,4,2.83,0.03,1.61,0.033,1.83,2,20.3,40.2,October,7.209737827715356,0.0,356.0,0.0028089887640449437,2-3
10-10-1906,2024-10-10,Automotive,2,Night,166,6.0,15.2,34.59,18.9,340.08,3,3.88,1.48,2.3,0.012,1.22,2,21.4,55.6,October,10.921052631578949,3.6144578313253013,10.27027027027027,0.09736842105263158,3-4
11-10-1906,2024-10-11,Textiles,7,Night,118,1.0,15.0,33.28,16.56,432.14,3,4.99,0.35,0.68,0.011,0.74,0,20.8,41.3,October,7.866666666666666,0.847457627118644,42.85714285714286,0.02333333333333333,4-5
12-10-1906,2024-10-12,Furniture,17,Night,83,5.0,12.25,23.42,15.88,194.27,1,2.09,1.57,0.6,0.014,1.82,0,22.5,55.2,October,6.775510204081633,6.024096385542169,7.802547770700636,0.12816326530612246,2-3
13-10-1906,2024-10-13,Electronics,13,Day,185,7.0,7.95,20.37,18.37,316.46,2,0.86,0.25,1.42,0.019,0.18,1,22.5,32.9,October,23.270440251572328,3.7837837837837838,31.8,0.031446540880503145,0-1
14-10-1906,2024-10-14,Automotive,2,Day,84,4.0,5.53,44.06,20.52,205.31,1,4.89,2.84,2.3,0.014,1.48,0,18.9,42.3,October,15.189873417721518,4.761904761904762,1.9471830985915495,0.5135623869801085,4-5
15-10-1906,2024-10-15,Electronics,13,Day,196,6.0,5.19,48.09,26.15,200.83,3,2.5071666666666665,0.85,1.7,0.02,1.19,2,22.9,50.5,October,37.76493256262042,3.061224489795918,6.105882352941177,0.16377649325626203,2-3
16-10-1906,2024-10-16,Textiles,8,Night,107,8.0,13.36,37.99,16.11,172.27,2,2.5071666666666665,2.63,1.9,0.04,0.76,0,19.2,32.7,October,8.008982035928144,7.4766355140186915,5.079847908745247,0.1968562874251497,2-3
17-10-1906,2024-10-17,Automotive,1,Night,174,1.0,7.82,30.03,29.62,260.58,1,4.35,0.83,2.28,0.027,1.07,1,20.9,34.8,October,22.250639386189256,0.5747126436781609,9.421686746987952,0.10613810741687979,4-5
18-10-1906,2024-10-18,Electronics,13,Swing,91,4.0,13.86,13.66,15.18,378.77,3,4.46,1.23,0.79,0.037,1.53,2,19.6,41.1,October,6.565656565656566,4.395604395604396,11.268292682926829,0.08874458874458875,4-5
19-10-1906,2024-10-19,Appliances,11,Day,110,4.0,19.32,14.21,27.1,303.07,2,1.69,0.63,1.75,0.041,0.23,1,23.9,30.7,October,5.693581780538302,3.6363636363636362,30.666666666666668,0.03260869565217391,1-2
20-10-1906,2024-10-20,Textiles,7,Day,162,2.0,12.5,28.43,15.08,489.02,4,3.24,0.15,0.86,0.023,0.53,1,23.2,32.9,October,12.96,1.2345679012345678,83.33333333333334,0.012,3-4
21-10-1906,2024-10-21,Electronics,16,Night,114,9.0,11.84,46.03,18.78,206.22,4,3.45,1.79,2.07,0.046,1.0028851851851852,2,23.8,48.0,October,9.628378378378379,7.894736842105263,6.614525139664805,0.15118243243243243,3-4
22-10-1906,2024-10-22,Appliances,12,Swing,168,4.0,22.85,40.85,28.99,376.14,3,2.62,2.42,2.04,0.044,1.46,1,21.7,32.7,October,7.352297592997811,2.380952380952381,9.44214876033058,0.10590809628008752,2-3
23-10-1906,2024-10-23,Furniture,19,Day,96,2.0,9.65,37.71,21.51,249.92,1,2.99,2.19,0.66,0.027,1.8,0,19.2,31.1,October,9.94818652849741,2.0833333333333335,4.4063926940639275,0.22694300518134713,2-3
24-10-1906,2024-10-24,Appliances,9,Swing,59,8.0,1.68,20.37,20.12,239.45,4,1.79,2.91,2.39,0.043,1.87,2,21.5,49.0,October,35.11904761904762,13.559322033898304,0.5773195876288659,1.7321428571428572,1-2
25-10-1906,2024-10-25,Appliances,11,Swing,125,5.0,21.28,15.51,24.85,272.82,4,3.53,2.72,1.29,0.023,0.76,1,24.1,44.6,October,5.874060150375939,4.0,7.823529411764706,0.12781954887218044,3-4
26-10-1906,2024-10-26,Appliances,12,Night,111,6.0,6.16,45.82,26.51,196.04,2,2.5071666666666665,0.42,0.74,0.039,0.92,1,24.1,36.6,October,18.01948051948052,5.405405405405405,14.666666666666668,0.06818181818181818,2-3
27-10-1906,2024-10-27,Textiles,6,Night,106,0.0,14.74,17.49,28.78,473.29,2,4.33,1.88,0.97,0.049,1.81,0,19.2,49.7,October,7.191316146540027,0.0,7.840425531914894,0.12754409769335143,4-5
28-10-1906,2024-10-28,Automotive,2,Day,106,9.0,22.57,19.33,28.68,251.55,3,4.07,1.42,2.31,0.022,0.11,0,22.3,49.2,October,4.6964997784669915,8.49056603773585,15.8943661971831,0.06291537439078422,4-5
29-10-1906,2024-10-29,Appliances,10,Day,103,6.0,18.13,40.59,25.48,205.52,2,0.78,0.56,1.48,0.033,1.47,1,22.6,47.9,October,5.68119139547711,5.825242718446602,32.37499999999999,0.030888030888030892,0-1
30-10-1906,2024-10-30,Textiles,8,Swing,62,9.0,20.18,41.17,15.68,335.43,4,2.5071666666666665,2.26,1.85,0.024,1.19,2,22.5,31.0,October,3.072348860257681,14.516129032258064,8.929203539823009,0.11199207135777997,2-3
31-10-1906,2024-10-31,Furniture,19,Swing,83,4.0,10.74,37.46,19.65,165.53,4,0.82,1.45,1.4,0.03,0.36,0,18.5,43.4,October,7.728119180633147,4.819277108433735,7.406896551724138,0.13500931098696461,0-1
01-11-1906,2024-11-01,Textiles,7,Swing,199,5.0,11.56,15.8,19.53,392.0,1,3.99,2.1,0.7,0.019,1.6,2,18.8,37.5,November,17.214532871972317,2.512562814070352,5.504761904761905,0.18166089965397925,3-4
02-11-1906,2024-11-02,Automotive,2,Swing,92,4.0,2.37,17.48,19.82,262.59,3,1.61,0.18,1.8,0.027,0.15,1,20.9,37.5,November,38.81856540084388,4.3478260869565215,13.166666666666668,0.07594936708860758,1-2
03-11-1906,2024-11-03,Appliances,9,Night,65,1.0,16.38,43.43,16.6,309.02,3,0.69,0.34,2.5,0.036,0.25,0,24.4,45.3,November,3.9682539682539684,1.5384615384615385,48.17647058823529,0.02075702075702076,0-1
04-11-1906,2024-11-04,Appliances,10,Night,123,3.0,50.0,22.84,15.62,433.25,2,3.64,1.33,1.54,0.024,1.1,2,19.8,42.9,November,2.46,2.4390243902439024,37.59398496240601,0.026600000000000002,3-4
05-11-1906,2024-11-05,Electronics,15,Day,139,8.0,13.18,32.2,18.48,157.8,3,2.32,0.06,0.94,0.022,0.62,1,19.7,54.5,November,10.54628224582701,5.755395683453237,219.66666666666666,0.004552352048558422,2-3
06-11-1906,2024-11-06,Electronics,13,Day,89,4.0,20.61,42.3,23.75,334.91,4,2.75,0.57,1.05,0.023,0.21,2,20.9,57.9,November,4.318292091217856,4.49438202247191,36.15789473684211,0.027656477438136824,2-3
07-11-1906,2024-11-07,Textiles,6,Swing,74,6.0,3.52,21.22,15.05,113.6,1,4.3,2.51,0.99,0.022,1.4,1,22.9,32.5,November,21.022727272727273,8.108108108108109,1.402390438247012,0.7130681818181818,4-5
08-11-1906,2024-11-08,Appliances,10,Night,150,5.0,3.02,17.03,28.31,259.45,1,1.83,1.57,2.39,0.016,0.32,0,20.8,51.8,November,49.66887417218543,3.3333333333333335,1.9235668789808917,0.5198675496688742,1-2
09-11-1906,2024-11-09,Furniture,19,Day,62,9.0,3.97,24.19,28.82,441.48,1,1.4,2.15,2.4,0.046,1.0028851851851852,1,24.4,48.9,November,15.61712846347607,14.516129032258064,1.8465116279069769,0.5415617128463476,1-2
10-11-1906,2024-11-10,Furniture,18,Day,100,3.0,20.85,30.92,24.21,390.02,2,1.99,0.49,1.07,0.048,1.88,0,24.5,45.4,November,4.796163069544364,3.0,42.55102040816327,0.023501199040767383,1-2
11-11-1906,2024-11-11,Textiles,7,Swing,52,2.0,5.3,27.6,15.77,414.12,3,3.16,1.15,0.51,0.021,0.81,2,24.6,47.8,November,9.81132075471698,3.8461538461538463,4.608695652173913,0.21698113207547168,3-4
12-11-1906,2024-11-12,Appliances,12,Day,142,7.0,2.67,21.07,29.69,267.99,2,1.12,2.46,1.13,0.035,1.49,2,20.3,53.6,November,53.18352059925094,4.929577464788732,1.0853658536585367,0.9213483146067416,1-2
13-11-1906,2024-11-13,Automotive,2,Swing,151,3.0,19.25,25.98,24.28,290.83,3,3.97,0.13,1.64,0.023,1.0028851851851852,2,21.2,34.0,November,7.8441558441558445,1.9867549668874172,148.07692307692307,0.006753246753246753,3-4
14-11-1906,2024-11-14,Electronics,16,Swing,154,7.0,17.05,39.98,22.96,436.1,2,4.41,0.95,2.14,0.033,1.12,2,23.1,39.8,November,9.032258064516128,4.545454545454546,17.947368421052634,0.055718475073313775,4-5
15-11-1906,2024-11-15,Automotive,4,Day,135,8.0,4.67,32.29,22.15,302.47,2,4.55,1.53,1.34,0.022,1.62,0,24.6,33.5,November,28.907922912205567,5.925925925925926,3.052287581699346,0.3276231263383298,4-5
16-11-1906,2024-11-16,Furniture,20,Day,114,8.0,18.56,22.47,16.97,337.28,1,2.5071666666666665,1.87,1.47,0.012,1.59,1,22.4,48.1,November,6.142241379310345,7.017543859649122,9.925133689839571,0.1007543103448276,2-3
17-11-1906,2024-11-17,Automotive,4,Day,85,1.0,7.77,30.29,26.96,437.01,2,4.69,0.44,0.75,0.016,1.98,1,21.4,41.0,November,10.93951093951094,1.1764705882352942,17.659090909090907,0.05662805662805663,4-5
18-11-1906,2024-11-18,Electronics,15,Day,68,9.0,1.67,40.61,22.43,426.2,4,0.68,2.78,1.65,0.031,0.58,1,22.1,55.5,November,40.7185628742515,13.235294117647058,0.6007194244604317,1.6646706586826348,0-1
19-11-1906,2024-11-19,Textiles,6,Night,164,4.0,1.8,21.72,15.3,197.49,1,2.8,2.21,1.73,0.02,1.75,0,19.4,35.4,November,91.11111111111111,2.4390243902439024,0.8144796380090498,1.2277777777777776,2-3
20-11-1906,2024-11-20,Electronics,15,Day,57,8.0,3.79,17.43,17.29,335.02,4,2.24,0.19,0.78,0.029,1.34,1,24.4,58.5,November,15.03957783641161,14.035087719298245,19.94736842105263,0.05013192612137203,2-3
21-11-1906,2024-11-21,Automotive,3,Night,51,6.0,19.84,32.03,19.29,182.29,2,4.9,1.34,1.13,0.046,0.35,2,22.5,56.9,November,2.5705645161290325,11.764705882352942,14.80597014925373,0.06754032258064517,4-5
22-11-1906,2024-11-22,Appliances,11,Day,79,2.0,10.14,29.19,28.72,116.14,3,0.45,2.67,1.07,0.012,0.32,1,19.4,56.0,November,7.790927021696252,2.5316455696202533,3.7977528089887644,0.2633136094674556,0-1
23-11-1906,2024-11-23,Furniture,19,Swing,79,2.0,9.69,33.57,21.89,141.54,2,2.5071666666666665,2.7,2.27,0.043,1.57,1,21.1,33.4,November,8.152734778121776,2.5316455696202533,3.5888888888888886,0.27863777089783287,2-3
24-11-1906,2024-11-24,Appliances,9,Swing,93,1.0,19.25,14.43,29.11,287.54,3,0.82,2.64,1.64,0.029,0.82,2,19.6,51.4,November,4.8311688311688314,1.075268817204301,7.291666666666666,0.13714285714285715,0-1
25-11-1906,2024-11-25,Automotive,4,Swing,140,4.0,15.86,18.75,19.12,455.49,4,1.77,0.36,1.92,0.016,1.75,2,23.1,39.6,November,8.827238335435057,2.857142857142857,44.05555555555556,0.022698612862547287,1-2
26-11-1906,2024-11-26,Electronics,15,Night,164,7.0,21.29,12.49,29.76,290.96,4,4.35,1.5,1.32,0.019,1.03,1,23.4,38.4,November,7.7031470173790515,4.2682926829268295,14.193333333333333,0.07045561296383279,4-5
27-11-1906,2024-11-27,Appliances,10,Night,169,4.0,1.57,43.49,29.33,150.48,2,1.13,1.36,1.28,0.05,0.61,2,24.0,55.7,November,107.64331210191082,2.366863905325444,1.1544117647058822,0.8662420382165605,1-2
28-11-1906,2024-11-28,Textiles,8,Day,50,2.0,4.82,25.88,25.68,157.01,4,2.5071666666666665,1.26,1.12,0.024,1.71,2,24.1,57.0,November,10.373443983402488,4.0,3.8253968253968256,0.2614107883817427,2-3
29-11-1906,2024-11-29,Automotive,3,Day,80,4.0,20.64,45.73,26.35,348.26,3,2.5071666666666665,1.14,1.0,0.013,1.83,0,20.5,43.1,November,3.875968992248062,5.0,18.10526315789474,0.05523255813953488,2-3
30-11-1906,2024-11-30,Furniture,19,Swing,85,2.0,23.09,47.82,15.36,443.49,2,4.9,2.58,2.43,0.033,0.95,0,24.3,35.7,November,3.68124729320052,2.3529411764705883,8.949612403100774,0.11173668254655696,4-5
01-12-1906,2024-12-01,Automotive,1,Night,186,4.0,7.78,12.34,18.45,228.07,3,0.38,2.38,1.37,0.018,0.98,1,20.9,38.8,December,23.907455012853468,2.150537634408602,3.2689075630252105,0.30591259640102825,0-1
02-12-1906,2024-12-02,Automotive,1,Swing,52,4.0,1.84,27.51,17.92,319.99,2,4.25,0.56,1.19,0.046,1.83,2,24.5,45.9,December,28.26086956521739,7.6923076923076925,3.2857142857142856,0.30434782608695654,4-5
03-12-1906,2024-12-03,Textiles,5,Night,162,8.0,1.25,27.5,29.39,456.94,3,4.66,2.35,1.22,0.024,0.68,2,22.6,58.8,December,129.6,4.938271604938271,0.5319148936170213,1.8800000000000001,4-5
04-12-1906,2024-12-04,Electronics,16,Day,104,7.0,1.67,35.93,21.13,152.99,4,3.89,2.04,1.23,0.035,1.27,1,23.5,55.3,December,62.27544910179641,6.730769230769231,0.8186274509803921,1.221556886227545,3-4
05-12-1906,2024-12-05,Automotive,1,Day,57,7.0,16.16,12.85,24.03,162.6,2,1.85,0.14,0.86,0.044,0.09,0,24.4,51.9,December,3.527227722772277,12.280701754385966,115.42857142857142,0.008663366336633664,1-2
06-12-1906,2024-12-06,Appliances,9,Day,191,3.0,6.79,47.39,19.05,250.87,1,1.99,0.31,0.91,0.049,2.0,0,18.7,34.9,December,28.12960235640648,1.5706806282722514,21.903225806451612,0.045655375552282766,1-2
07-12-1906,2024-12-07,Appliances,9,Night,171,7.0,9.53,41.42,18.82,281.38,4,0.15,1.57,1.83,0.048,0.27,2,20.8,51.9,December,17.943336831059813,4.093567251461988,6.070063694267516,0.1647429171038825,0-1
08-12-1906,2024-12-08,Appliances,12,Night,190,9.0,9.53,10.91,21.28,191.8,2,0.98,1.59,0.53,0.014,0.36,1,24.6,52.4,December,19.937040923399792,4.7368421052631575,5.993710691823899,0.16684155299055617,0-1
09-12-1906,2024-12-09,Appliances,10,Swing,189,4.0,6.7,17.52,19.77,319.84,3,4.65,2.99,1.96,0.024,0.31,0,21.5,40.3,December,28.208955223880597,2.1164021164021163,2.240802675585284,0.4462686567164179,4-5
10-12-1906,2024-12-10,Electronics,13,Day,189,7.0,5.14,42.99,26.27,459.23,1,3.64,2.9,0.85,0.036,0.09,1,23.5,50.5,December,36.77042801556421,3.7037037037037037,1.7724137931034483,0.5642023346303502,3-4
11-12-1906,2024-12-11,Electronics,16,Swing,127,3.0,13.01,18.93,24.33,453.83,1,2.75,2.31,2.07,0.015,1.55,0,24.5,43.3,December,9.761721752498078,2.3622047244094486,5.632034632034632,0.17755572636433514,2-3
12-12-1906,2024-12-12,Appliances,9,Swing,111,4.0,2.57,24.71,25.41,124.76,1,4.95,0.97,1.19,0.025,0.9,0,23.4,51.1,December,43.190661478599225,3.6036036036036037,2.649484536082474,0.377431906614786,4-5
13-12-1906,2024-12-13,Furniture,17,Day,58,2.0,11.53,36.07,23.1,341.41,4,3.8,0.58,0.77,0.048,0.93,1,20.1,44.7,December,5.030355594102342,3.4482758620689653,19.879310344827587,0.05030355594102342,3-4
14-12-1906,2024-12-14,Electronics,16,Day,174,0.0,10.65,12.79,28.54,186.02,4,3.07,0.03,2.02,0.018,1.95,0,22.2,56.8,December,16.338028169014084,0.0,355.0,0.002816901408450704,3-4
15-12-1906,2024-12-15,Automotive,4,Swing,72,6.0,7.68,36.99,15.97,365.63,4,2.59,0.47,1.41,0.03,0.44,1,19.0,54.9,December,9.375,8.333333333333334,16.340425531914892,0.061197916666666664,2-3
16-12-1906,2024-12-16,Electronics,13,Day,197,6.0,2.89,20.81,26.25,327.41,3,2.5071666666666665,2.64,0.85,0.012,0.11,0,20.1,48.7,December,68.16608996539792,3.045685279187817,1.0946969696969697,0.9134948096885813,2-3
17-12-1906,2024-12-17,Furniture,20,Day,84,1.0,16.11,16.86,18.6,189.49,1,4.28,1.57,1.72,0.036,1.22,0,18.8,52.7,December,5.21415270018622,1.1904761904761905,10.261146496815286,0.09745499689633769,4-5
18-12-1906,2024-12-18,Electronics,15,Night,76,7.0,14.85,13.96,24.35,476.4,1,2.41,2.54,1.71,0.034,0.88,1,22.7,53.4,December,5.117845117845118,9.210526315789474,5.846456692913385,0.17104377104377105,2-3
